country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Poland,POL,Europe,37840001,deaths,864,2020-43,37.896404918171115,4437,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1346,2020-44,58.40380395338784,5783,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2088,2020-45,90.7505261429565,7871,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2477,2020-46,120.63953169557263,10348,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3270,2020-47,151.87631733942078,13618,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3408,2020-48,176.4799107695584,17026,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3060,2020-49,170.9302280409559,20086,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2775,2020-50,154.20189867331135,22861,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2533,2020-51,140.2748377305804,25394,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1778,2020-52,113.92705830002488,27172,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2007,2020-53,100.02642441790633,29179,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2085,2021-01,108.13953202591088,31264,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2178,2021-02,112.65855939063003,33442,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2022,2021-03,110.9936545720493,35464,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1830,2021-04,101.79703747893664,37294,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1921,2021-05,99.12790435708499,39215,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1726,2021-06,96.37949005339614,40941,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1371,2021-07,81.84460671658016,42312,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1610,2021-08,78.77906768554261,43922,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1520,2021-09,82.71669971678912,45442,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1899,2021-10,90.3541202337706,47341,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2144,2021-11,106.84460605590364,49485,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2591,2021-12,125.13213199967939,52076,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3077,2021-13,149.78857955104178,55153,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3499,2021-14,173.78435058709434,58652,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3623,2021-15,188.21352568146074,62275,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3389,2021-16,185.30654901409756,65664,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2665,2021-17,159.98942494742533,68329,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1959,2021-18,122.1987282717038,70288,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1675,2021-19,96.03593826543504,71963,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1269,2021-20,77.801266442884085,73232,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,816,2021-21,55.10042137683876,74048,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,418,2021-22,32.61099279569258,74466,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,425,2021-23,22.27801209624704,74891,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,257,2021-24,18.023255337651815,75148,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,153,2021-25,10.835094851081003,75301,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,106,2021-26,6.844608698609707,75407,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,79,2021-27,4.889006213292648,75486,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,55,2021-28,3.5412261220606203,75541,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,27,2021-29,2.1670189702162004,75568,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,22,2021-30,1.2949259700072417,75590,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,26,2021-31,1.268498909394849,75616,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,17,2021-32,1.1363636063328857,75633,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,17,2021-33,0.8985200608213515,75650,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,24,2021-34,1.0835094851081002,75674,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,37,2021-35,1.612050697355954,75711,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,46,2021-36,2.1934460308285932,75757,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,62,2021-37,2.8541225461384103,75819,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,84,2021-38,3.858350849409333,75903,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,123,2021-39,5.470401546765287,76026,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,174,2021-40,7.848837001880629,76200,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,246,2021-41,11.09936545720493,76446,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,332,2021-42,15.274841033962975,76778,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,566,2021-43,23.731500429928637,77344,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,749,2021-44,34.75158470529639,78093,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1118,2021-45,49.33932216333715,79211,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1973,2021-46,81.68604435290581,81184,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2226,2021-47,110.9672275114369,83410,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2644,2021-48,128.6997851823524,86054,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2809,2021-49,144.10676151937733,88863,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3006,2021-50,153.6733574610635,91869,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2839,2021-51,154.46616927943526,94708,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,3266,2021-52,161.33720503865737,97974,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2160,2022-01,143.39323088284274,100134,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,2564,2022-02,124.84143433294307,102698,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1537,2022-03,108.37737557142242,104235,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1317,2022-04,75.42283098776873,105552,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1411,2022-05,72.09302135060726,106963,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1530,2022-06,77.7219852610469,108493,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1696,2022-07,85.25369753557882,110189,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1501,2022-08,84.48731277781943,111690,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,1233,2022-09,72.25158371428161,112923,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,894,2022-10,56.210357922559254,113817,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,777,2022-11,44.159618283308184,114594,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,608,2022-12,36.60147894816387,115202,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,517,2022-13,29.730443188941777,115719,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,290,2022-14,21.3266379142009,116009,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,203,2022-15,13.028540881909596,116212,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,110,2022-16,8.271669971678913,116322,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,111,2022-17,5.8403803953387845,116433,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,79,2022-18,5.021141516354611,116512,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,70,2022-19,3.937632031246511,116582,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,61,2022-20,3.4619449402234426,116643,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,43,2022-21,2.7484143036888398,116686,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,36,2022-22,2.0877377883790227,116722,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,22,2022-23,1.532769515518776,116744,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,19,2022-24,1.0835094851081002,116763,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,24,2022-25,1.1363636063328857,116787,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,18,2022-26,1.109936545720493,116805,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,18,2022-27,0.9513741820461369,116823,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,17,2022-28,0.9249471214337441,116840,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,45,2022-29,1.6384777579683467,116885,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,60,2022-30,2.7748413643012326,116945,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,107,2022-31,4.413319122269579,117052,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,113,2022-32,5.813953334726392,117165,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,108,2022-33,5.8403803953387845,117273,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,149,2022-34,6.791754577384921,117422,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,123,2022-35,7.188160486570812,117545,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,99,2022-36,5.866807455951177,117644,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,99,2022-37,5.232558001253753,117743,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,106,2022-38,5.417547425540501,117849,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,142,2022-39,6.553911031873387,117991,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,158,2022-40,7.928118183717807,118149,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,144,2022-41,7.9809723049425925,118293,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,129,2022-42,7.214587547183204,118422,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,95,2022-43,5.919661577175963,118517,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,46,2022-44,3.7262155463473694,118563,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,40,2022-45,2.2727272126657714,118603,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,64,2022-46,2.7484143036888398,118667,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,32,2022-47,2.536997818789698,118699,TESSy COVID-19,
Poland,POL,Europe,37840001,deaths,34,2022-48,1.7441860004179175,118733,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,NA,2020-05,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,NA,2020-06,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,NA,2020-07,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1,2020-08,NA,1,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1,2020-09,0.019420771602792396,2,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,27,2020-10,0.2718908024390935,29,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,289,2020-11,3.0684819132411985,318,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1408,2020-12,16.47852470496935,1726,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3730,2020-13,49.891962247573666,5456,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,5046,2020-14,85.21834579305303,10502,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4440,2020-15,92.11271971204434,14942,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4245,2020-16,84.33470068512598,19187,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3194,2020-17,72.23555997658632,22381,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2374,2020-18,54.06742814217403,24755,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2325,2020-19,45.62910288076073,27080,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1853,2020-20,40.56999187823332,28933,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2011,2020-21,37.52093073659491,30944,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1963,2020-22,38.58907317474849,32907,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2111,2020-23,39.56011175488811,35018,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1970,2020-24,39.628084455497884,36988,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2466,2020-25,43.07527141499354,39454,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2683,2020-26,49.99877649138902,42137,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2453,2020-27,49.87254147597088,44590,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2578,2020-28,48.852950966824274,47168,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2128,2020-29,45.697075581370505,49296,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1707,2020-30,37.23932954835442,51003,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1445,2020-31,30.607136046000818,52448,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1483,2020-32,28.432009626488068,53931,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1602,2020-33,29.95654019730727,55533,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,1535,2020-34,30.461480258979872,57068,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2320,2020-35,37.433537264382345,59388,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,2558,2020-36,47.36726193921066,61946,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3828,2020-37,62.01052372771612,65774,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4529,2020-38,81.14969414226803,70303,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4815,2020-39,90.73384492824607,75118,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,5391,2020-40,99.1041974890496,80509,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,7507,2020-41,125.24455606640817,88016,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,12970,2020-42,198.83957005518994,100986,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,17486,2020-43,295.7395099673226,118472,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,23308,2020-44,396.12547838215653,141780,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,32243,2020-45,539.4216416533602,174023,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,34697,2020-46,650.0132255454615,208720,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,36907,2020-47,695.3024649231734,245627,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,33356,2020-48,682.2808375635011,278983,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,26515,2020-49,581.3705083153918,305498,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,26043,2020-50,510.3584569497814,331541,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,26210,2020-51,507.39678928035556,357751,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,20107,2020-52,449.7559391632677,377858,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,32590,2020-53,511.70820057617544,410448,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,53356,2021-01,834.5688180867976,463804,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,62515,2021-02,1125.1521131935788,526319,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,81895,2021-03,1402.276813579625,608214,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,78992,2021-04,1562.2748404292302,687206,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,44499,2021-05,1199.145253000218,731705,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,22906,2021-06,654.5285549431107,754611,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,13859,2021-07,357.0023339883312,768470,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,8800,2021-08,220.02763187383644,777270,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,8797,2021-09,170.8736589471689,786067,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,7495,2021-10,158.20160547634686,793562,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4650,2021-11,117.93263555795683,798212,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4861,2021-12,92.35547935707925,803073,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4284,2021-13,88.80147815376823,807357,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4486,2021-14,85.16008347824466,811843,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4190,2021-15,84.24730721291341,816033,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4100,2021-16,80.49909829357448,820133,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3765,2021-17,76.3721843279811,823898,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3461,2021-18,70.16724780088893,827359,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3224,2021-19,64.91392908233358,830583,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3668,2021-20,66.9239789432226,834251,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,3924,2021-21,73.72124900419993,838175,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4295,2021-22,79.80966090167536,842470,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,5151,2021-23,91.72430427998849,847621,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,7840,2021-24,126.14762194593801,855461,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,9716,2021-25,170.47553312931166,865177,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,14687,2021-26,236.96254471147142,879864,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,19547,2021-27,332.42534752499745,899411,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,25810,2021-28,440.43396879392736,925221,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,23138,2021-29,475.3039642067411,948359,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,18727,2021-30,406.5253015754518,967086,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,16074,2021-31,337.9311362743891,983160,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,16550,2021-32,316.7916263847496,999710,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,16329,2021-33,319.2677747641056,1016039,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,16170,2021-34,315.57782815957506,1032209,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,12560,2021-35,278.9793840741128,1044769,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,9025,2021-36,209.59867752313693,1053794,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,6889,2021-37,154.5310796434191,1060683,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,6193,2021-38,127.03126705386507,1066876,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4757,2021-39,106.32872452528837,1071633,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4542,2021-40,90.29687756718324,1076175,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,4981,2021-41,92.472003986696,1081156,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,5453,2021-42,101.31816545176792,1086609,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,5883,2021-43,110.0769334446273,1092492,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,6945,2021-44,124.56482906031043,1099437,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,9961,2021-45,164.16378235840412,1109398,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,14944,2021-46,241.8371583837723,1124342,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,20285,2021-47,342.08718139738664,1144627,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,23859,2021-48,428.65527081683376,1168486,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,27425,2021-49,497.98742543880263,1195911,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,31714,2021-50,574.2625059087698,1227625,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,56568,2021-51,857.2522793188591,1284193,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,149553,2021-52,2001.5144317695858,1433746,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,235632,2022-01,3740.294954910795,1669378,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,262665,2022-02,4838.656113678321,1932043,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,367699,2022-03,6121.077635311313,2299742,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,405492,2022-04,7507.982908167328,2705234,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,308114,2022-05,6929.389570191135,3013348,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,169711,2022-06,4639.865095552138,3183059,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,105899,2022-07,2676.279430722806,3288958,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,80079,2022-08,1805.9181305720622,3369037,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,82399,2022-09,1577.7240642392514,3451436,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,85928,2022-10,1634.5201107916178,3537364,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,81645,2022-11,1627.1984798973651,3619009,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,77624,2022-12,1546.563436202571,3696633,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,68620,2022-13,1420.0856611393856,3765253,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,63383,2022-14,1281.8000569417025,3828636,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,63951,2022-15,1236.4622656349834,3892587,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,70406,2022-16,1304.658305118189,3962993,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,74507,2022-17,1407.1611376377273,4037500,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,100850,2022-18,1702.784122975433,4138350,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,159950,2022-19,2532.4686170041286,4298300,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,190425,2022-20,3402.276425164193,4488725,TESSy COVID-19,
Portugal,PRT,Europe,10298252,cases,175620,2022-21,3554.4381706720715,4664345,TESSy COVID-19,
